"id","keywords_SplitResultList"
13552,"180340,voyeur"
259209,"[]"
6520,"3966,camelot"
6520,"10466,knight"
6520,"10982,king arthur"
6520,"177128,excalibur"
6520,"177129,knights of the round table"
9073,"2526,human animal relationship"
9073,"4676,whale"
9073,"155529,killer whale"
10428,"293,female nudity"
10428,"2157,hacker"
10428,"2483,nudity"
10428,"2812,computer virus"
10428,"4563,virtual reality"
10428,"6104,computer"
10428,"9835,sexual fantasy"
10428,"9864,prank"
10428,"11615,internet"
10428,"12190,cyberpunk"
10428,"13130,teenager"
10428,"14512,new york city"
10428,"41249,secret service"
10428,"155555,computer hacker"
10428,"160840,dream sequence"
17447,"237,gay"
17447,"740,aids"
17447,"10181,based on play or musical"
17447,"165770,hiv positive"
9886,"2588,brain"
9886,"3321,childhood memory"
9886,"4565,dystopia"
9886,"6135,pharmaceutical industry"
9886,"6566,computer chip"
9886,"8662,courier"
9886,"10919,cyber"
9886,"12190,cyberpunk"
9482,"934,judge"
9482,"4458,post-apocalyptic"
9482,"4565,dystopia"
9482,"9717,based on comic"
9482,"15090,police officer"
9482,"18712,based on graphic novel"
9482,"160159,frame up"
9482,"162988,dystopic future"
9482,"180172,framed for murder"
9482,"182703,gene"
9482,"182706,prosthetic limb"
9482,"182709,post holocaust"
9482,"182711,dna testing"
9482,"203165,dredd"
9482,"236590,2000 ad"
19326,"6593,stripper"
19326,"8881,jury"
19326,"9465,jurist"
19326,"10183,independent film"
19326,"10639,jury duty"
19326,"10640,verdict"
9344,"1525,puberty"
9344,"2201,first time"
9071,"1388,cinema"
9071,"10183,independent film"
9071,"11614,filmmaker"
8973,"3419,fanatic"
8973,"6152,supernatural"
8973,"6333,wizardry"
8973,"6506,resurrection"
8973,"173162,sect"
8973,"221387,occultism"
15730,"[]"
47608,"1252,suicide attempt"
47608,"3616,college"
47608,"10049,teen angst"
47608,"41329,mental illness"
47608,"187056,woman director"
2293,"572,sex"
2293,"4325,game show"
2293,"8631,slacker"
2293,"41175,shopping"
2293,"157690,mall"
2293,"162296,ex-boyfriend ex-girlfriend relationship"
2293,"168033,jay and silent bob"
2293,"171329,silent man"
2293,"171343,coke"
2293,"171346,bandleader"
2293,"179430,aftercreditsstinger"
9070,"10988,based on tv series"
9070,"12667,tokusatsu"
9070,"155030,superhero team"
9070,"173577,ethnic diversity"
9070,"191474,super sentai"
9070,"201635,power rangers"
9070,"203223,mighty morphin power rangers"
9070,"203224,mmpr"
68274,"4129,widow"
68274,"5248,female friendship"
68274,"9872,grief"
68274,"175421,death of husband"
48787,"3713,chase"
48787,"6149,police"
48787,"9826,murder"
48787,"10392,mute"
48787,"197452,disk"
34574,"242,new york"
34574,"3133,vampire"
34574,"3633,dracula"
1642,"1332,cheating"
1642,"2547,new identity"
1642,"2812,computer virus"
1642,"3713,chase"
1642,"6104,computer"
1642,"10333,stalking"
11472,"970,parent child relationship"
11472,"1009,baby"
11472,"6038,marriage"
11472,"13149,pregnancy"
11472,"168386,child wish"
36196,"295,library"
36196,"8508,party"
36196,"10183,independent film"
36196,"11678,free spirit"
36196,"187056,woman director"
36196,"207447,librarian"
11980,"290,angel"
11980,"3648,archangel gabriel"
11980,"9511,menschheit"
58372,"2754,trauma"
58372,"4325,game show"
58372,"11322,female protagonist"
58372,"207317,christmas"
32646,"572,sex"
32646,"852,chemical"
32646,"1279,medicine"
32646,"3451,housewife"
32646,"6305,pollution"
32646,"6898,quarantine"
32646,"10183,independent film"
32646,"12097,allergy"
32646,"15106,psychiatrist"
32646,"40895,illness"
32646,"189449,disorder"
32646,"202579,retreat"
32646,"235410,multiple chemical sensitivity (mcs)"
32646,"235411,environmental illness"
10533,"818,based on novel"
10533,"2871,burning of witches"
10533,"10223,puritan"
10533,"13149,pregnancy"
10533,"15060,period drama"
10533,"34094,extramarital affair"
56088,"[]"
10802,"246,dancing"
10802,"293,female nudity"
10802,"1663,go-go dancer"
10802,"2874,spanner"
10802,"3182,seduction"
10802,"4378,striptease"
10802,"7017,sexappeal"
10149,"919,smoking"
10149,"1621,robber"
10149,"3170,cigarette"
10149,"6458,cigar"
10149,"8736,laden"
10149,"10183,independent film"
10149,"13028,writer"
18402,"2673,horse"
18402,"7323,savannah"
18402,"9672,based on true story"
18402,"18035,family"
9348,"1475,telepathy"
9348,"1718,dna"
9348,"2340,paranoia"
9348,"6017,genetics"
9348,"6245,instinct"
9348,"9016,femme fatale"
9348,"9951,alien"
9348,"10562,on the run"
9348,"11181,decapitation"
9348,"11190,sexual attraction"
9348,"12670,los angeles"
9348,"163481,cocoon"
9348,"163561,genetic engineering"
9348,"234319,scientists"
9348,"235513,alien dna"
139408,"1946,restaurant"
139408,"10590,oil"
139408,"11004,rural setting"
281,"445,pornography"
281,"549,prostitute"
281,"570,rape"
281,"796,police brutality"
281,"1566,dream"
281,"1595,ex-girlfriend"
281,"2964,future"
281,"3088,bodyguard"
281,"4562,rapper"
281,"4563,virtual reality"
281,"4565,dystopia"
281,"4566,minidisc"
281,"6149,police"
281,"8440,ex-cop"
281,"9826,murder"
281,"12190,cyberpunk"
281,"12670,los angeles"
281,"14819,violence"
281,"15009,criminal"
281,"155790,private detective"
281,"162845,revolt"
281,"187056,woman director"
5967,"3296,car mechanic"
5967,"3344,letter"
5967,"4344,musical"
5967,"6091,war"
5967,"9457,single"
79593,"[]"
47939,"1480,baseball"
47939,"13017,drifter"
47939,"15162,dog"
47939,"158534,korean war"
47939,"187056,woman director"
36834,"1310,mentor"
36834,"5933,poet"
36834,"187056,woman director"
9090,"108,transvestism"
9090,"237,gay"
9090,"242,new york"
9090,"824,drag queen"
9090,"1013,homophobia"
9090,"9935,travel"
9090,"167043,road movie"
9090,"187056,woman director"
3512,"949,terrorist"
3512,"2314,pentagon"
3512,"3376,satellite"
3512,"11219,navy seal"
3512,"13008,train"
52856,"187056,woman director"
77350,"15479,fashion"
9560,"1956,world war ii"
9560,"5334,vineyard"
9560,"9673,love"
9560,"9714,remake"
9560,"13149,pregnancy"
9560,"190061,harvest"
9560,"191795,grape"
9560,"229895,abandoned woman"
9804,"270,ocean"
9804,"331,tattoo"
9804,"1852,mutant"
9804,"4237,water"
9804,"4565,dystopia"
9804,"34161,doomsday"
31611,"4565,dystopia"
31611,"11504,black white relations"
31611,"208507,alternative universe"
65796,"1632,opium"
65796,"2490,loss of eyesight"
65796,"5565,biography"
65796,"8099,sioux"
65796,"180234,wild bill hickok"
65796,"190970,calamity jane"
49805,"[]"
26258,"1964,cave"
26258,"5739,waterfall"
26258,"10103,children"
26258,"10325,mistaken identity"
26258,"169995,boy scouts leader"
50797,"1157,wife husband relationship"
50797,"10786,colonel"
19155,"345,monk"
19155,"1262,mountain"
19155,"1946,restaurant"
19155,"4747,war photographer"
19155,"5950,christian"
19155,"6805,fashion photographer"
19155,"14659,girl"
19155,"14819,violence"
19155,"182045,albanian"
19155,"206119,macedonia"
76,"811,dialogue"
76,"813,sunrise"
76,"814,talking"
76,"815,soulmates"
76,"816,walking"
76,"1201,austria"
76,"197528,traveller"
76,"215205,danube"
76,"224279,bittersweet"
76,"233027,romantic"
76,"233055,vienna"
11017,"187056,woman director"
37141,"567,alcohol"
37141,"1523,obsession"
37141,"2604,babysitter"
37141,"8508,party"
37141,"13130,teenager"
37141,"159947,parents"
9382,"740,aids"
9382,"1253,roommate"
9382,"1849,homicide"
9382,"1926,car journey"
9382,"6054,friendship"
9382,"9713,friends"
9382,"10180,homosexuality"
9382,"10685,escape"
9382,"167043,road movie"
6715,"787,mississippi"
18256,"3098,castle"
18256,"178649,voyeurism"
22625,"3691,forbidden love"
22625,"4690,moral conflict"
22625,"10183,independent film"
2292,"1361,salesclerk"
2292,"3090,loser"
2292,"179430,aftercreditsstinger"
1909,"5906,sex addiction"
1909,"9673,love"
1909,"11857,mental institution"
1909,"14781,patient"
1909,"15106,psychiatrist"
1909,"180077,don juan"
8984,"6021,employee"
8984,"6282,workplace"
8984,"10850,sexual harassment"
8984,"34038,intrigue"
61813,"10629,vision"
61813,"14742,psychic"
4954,"949,terrorist"
4954,"3543,transport of prisoners"
4954,"3800,airplane"
4954,"4679,parachuting"
4954,"9937,suspense"
62488,"10051,heist"
62488,"160945,expectant father"
10531,"2587,married couple"
10531,"6460,chile"
10531,"9137,pinochet-regime"
10531,"9748,revenge"
10531,"13005,doctor"
10531,"13006,torture"
10531,"33740,humiliation"
11929,"516,child abuse"
11929,"703,detective"
11929,"818,based on novel"
11929,"1010,bar"
11929,"2041,island"
11929,"2619,suspicion of murder"
11929,"9826,murder"
11929,"9937,suspense"
11929,"10041,dysfunctional family"
11929,"11925,domestic violence"
11929,"12193,reporter"
11929,"13097,maid"
11929,"18047,anger"
11929,"33457,alcoholic"
11929,"207819,accident"
11929,"212642,abusive father"
11929,"212643,abusive husband"
11929,"212644,anti-depressant"
11929,"212645,bangor-maine"
11929,"212646,bank account"
8467,"1420,gas station"
8467,"2669,motel"
8467,"5303,utah"
8467,"6241,stupidity"
8467,"8126,pill"
8467,"9864,prank"
8467,"11333,cigar smoking"
8467,"14819,violence"
8467,"15009,criminal"
8467,"18326,fired from the job"
8467,"159574,clumsiness"
8467,"160962,stepmother stepdaughter relationship"
8467,"167310,sitting on a toilet"
8467,"167584,aspen colorado"
8467,"167591,parakeet"
8467,"167598,defecation"
8467,"167608,scooter"
8467,"167615,hotel suite"
8467,"167617,endangered species"
8467,"167619,foolish"
8467,"215404,laxative"
10451,"1918,cooking"
10451,"2875,sense of life"
10451,"5600,daughter"
10451,"13043,dating"
10451,"18035,family"
20156,"1328,secret"
20156,"2334,nightclub"
20156,"2589,pet shop"
20156,"10183,independent film"
20156,"156455,unhappiness"
18395,"293,female nudity"
18395,"738,sexuality"
18395,"2041,island"
18395,"9673,love"
18395,"11869,mistress"
18395,"155271,kinky"
18395,"155336,smuggler"
18395,"158713,bdsm"
522,"30,individual"
522,"444,taxi"
522,"571,transsexuality"
522,"663,fortune teller"
522,"774,film business"
522,"886,film making"
522,"887,film producer"
522,"1950,vororte"
522,"2559,film maker"
522,"2792,boxer"
522,"2793,film director"
522,"2794,oddball"
522,"6562,celebrity"
522,"10338,morphine"
522,"10732,movie studio"
522,"12670,los angeles"
522,"18179,drug addict"
522,"155167,cult director"
522,"162687,theremin"
522,"173594,handgun"
522,"180193,trick or treating"
522,"207716,actor"
522,"232471,transvestite"
397,"90,paris"
397,"822,airport"
397,"930,in love with enemy"
397,"2519,canadian"
397,"2599,necklace"
397,"4544,fear of flying"
397,"5011,deal"
397,"5334,vineyard"
397,"6212,smuggling"
10525,"90,paris"
10525,"5720,dallas"
10525,"6496,basketball"
10525,"6711,crisis"
10525,"13072,falling in love"
10525,"177216,referee"
27985,"3593,wilderness"
27985,"158416,boy and dog"
15789,"494,father son relationship"
15789,"2032,pop singer"
15789,"4344,musical"
15789,"6562,celebrity"
15789,"7312,road trip"
15789,"14809,dead mother"
15789,"157303,first love"
15789,"166475,goofy"
27303,"9937,suspense"
21183,"494,father son relationship"
21183,"818,based on novel"
21183,"5484,reincarnation"
21183,"11478,talking dog"
21183,"13063,car accident"
21183,"15162,dog"
21183,"187844,flashback"
21183,"238687,dog movie"
10954,"380,brother brother relationship"
10954,"2199,opera"
10954,"4001,eunuch"
10954,"5565,biography"
10954,"6384,dresden"
10954,"164920,opera singer"
47867,"727,country music"
43475,"[]"
72031,"[]"
14275,"520,chicago"
14275,"1483,sports team"
14275,"2394,ghetto"
14275,"2398,narration"
14275,"3616,college"
14275,"6075,sport"
14275,"6496,basketball"
14275,"8635,high school sports"
14275,"10183,independent film"
14275,"33905,inner city"
14275,"33910,high school student"
1024,"456,mother"
1024,"572,sex"
1024,"1328,secret"
1024,"1523,obsession"
1024,"2132,literature"
1024,"2483,nudity"
1024,"2486,fantasy"
1024,"2983,passion"
1024,"9673,love"
1024,"9713,friends"
1024,"9826,murder"
1024,"10183,independent film"
1024,"10768,lesbian"
1024,"10984,true"
1024,"14534,relationship"
17207,"[]"
13701,"1643,deafness"
13701,"164181,sister-in-law"
13701,"164186,character study"
13701,"164193,uncle nephew relationship"
13701,"164199,für elise"
14819,"2064,overweight"
14819,"5767,summer camp"
32631,"[]"
11777,"1334,wedding vows"
11777,"2303,mathematician"
11777,"3296,car mechanic"
11777,"4803,comet"
11777,"8689,albert einstein"
11777,"155585,halley's comet}]"
628,"90,paris"
628,"582,san francisco"
628,"3133,vampire"
628,"3136,plantation"
628,"3143,pity"
628,"4197,bite"
628,"231407,fang vamp"
87729,"254,france"
87729,"2020,revolution"
87729,"5565,biography"
87729,"8570,president"
87729,"9682,history"
18713,"242,new york"
18713,"2601,telephone joke"
18713,"13142,gangster"
6280,"1009,baby"
6280,"1279,medicine"
6280,"6007,media"
6280,"13149,pregnancy"
6280,"14760,scientist"
6280,"156810,science"
6280,"221297,male pregnancy"
6280,"228611,fertility"
6280,"228637,gynaecology"
6280,"228638,ceasarean birth"
9061,"570,rape"
9061,"577,black people"
9061,"1196,florida"
9061,"1992,professor"
9061,"2463,harvard university"
9061,"6139,innocence"
9061,"9748,revenge"
9061,"9937,suspense"
37108,"4379,time travel"
37108,"161155,kids"
37108,"189151,medieval times"
6071,"160488,hoodlum"
11,"803,android"
11,"4270,galaxy"
11,"4271,hermit"
11,"10013,death star"
11,"10016,lightsaber"
11,"10527,jedi"
11,"11107,rescue mission"
11,"11195,empire"
11,"11196,rebellion"
11,"13194,planet"
11,"155336,smuggler"
11,"160134,the force"
11,"161176,space opera"
11,"163295,galactic war"
11,"178710,stormtrooper"
11,"178712,totalitarianism"
9587,"894,depression"
9587,"10707,mother daughter relationship"
9587,"10721,pregnant"
9587,"33513,desire"
9587,"174566,chalkboard"
9587,"174570,xa0nightgown"
9587,"174571,louisa may alcott"
9587,"174584,birth of twins"
9587,"187056,woman director"
19101,"818,based on novel"
19101,"964,servant"
19101,"3551,private school"
19101,"5248,female friendship"
19101,"6271,boarding school"
19101,"6731,british"
19101,"10873,school"
19101,"12663,little girl"
19101,"13014,orphan"
19101,"14636,india"
19101,"14864,rich poor"
19101,"15300,father daughter relationship"
19101,"41172,schoolgirl"
19101,"155402,presumed dead"
19101,"155619,attic"
19101,"170344,imagination"
19101,"186797,african american servant"
19101,"196727,fantasy life"
49980,"9673,love"
49980,"10103,children"
49980,"18035,family"
49980,"170154,social services"
17961,"[]"
18183,"715,chocolate"
18183,"931,jealousy"
18183,"1156,sister sister relationship"
18183,"1918,cooking"
18183,"2940,mexican revolution"
18183,"6038,marriage"
18183,"13027,wedding"
18183,"14768,single mother"
18183,"41607,recipe"
18183,"156597,magic realism"
18183,"209987,new mexican cinema"
18183,"213202,new latin american cinema"
4476,"380,brother brother relationship"
4476,"680,montana"
4476,"818,based on novel"
4476,"2504,world war i"
4476,"5973,journey round the world"
11008,"2112,headquarter"
11008,"4409,military base"
11008,"5947,military service"
11008,"6417,base"
11008,"9052,major"
11008,"11138,military spoof"
11008,"162257,instructor"
47504,"8045,russian mafia"
47504,"10041,dysfunctional family"
47504,"232235,brothers"
32325,"10211,east los angeles"
32325,"10726,gang"
32325,"12670,los angeles"
32325,"12987,poverty"
32325,"33426,gang member"
32325,"41334,hispanic"
32325,"164253,mexican american"
32325,"180085,girl gang"
32325,"187056,woman director"
32325,"206318,cholo"
32325,"230668,chola"
43742,"2799,cruise"
43742,"158558,disabled"
43742,"189008,empire state building"
43742,"207819,accident"
43742,"208280,accident victim"
28313,"456,mother"
28313,"516,child abuse"
28313,"641,single parent"
28313,"818,based on novel"
28313,"919,smoking"
28313,"1009,baby"
28313,"1751,social work"
28313,"1803,drug addiction"
28313,"2393,adoption"
28313,"2434,liberation"
28313,"2438,social worker"
28313,"2488,self-abandonment"
28313,"3012,court case"
28313,"4056,custody battle"
28313,"5153,son"
28313,"6230,looking for  birth parents"
28313,"7638,surrogate mother"
28313,"7856,racist"
28313,"10131,interracial relationship"
28313,"34094,extramarital affair"
11318,"2011,queen"
11318,"4152,kingdom"
11318,"5565,biography"
11318,"8250,victorian england"
11318,"18130,psychopathy"
3036,"4005,human experimentation"
3036,"6737,frankenstein"
3036,"9714,remake"
40490,"[]"
24070,"65,holiday"
24070,"171770,rollerblades"
24070,"172789,cross dresser"
24070,"187056,woman director"
24070,"192598,suicide hotline"
24070,"207317,christmas"
8986,"549,prostitute"
8986,"2005,tree house"
8986,"4750,red-light disctrict"
8986,"6517,young people"
8986,"6593,stripper"
8986,"6664,make a match"
8986,"166462,mob boss"
10510,"65,holiday"
10510,"271,competition"
10510,"1605,new love"
10510,"1991,santa claus"
10510,"2081,department store"
10510,"2618,miracle"
10510,"4896,wish"
10510,"207317,christmas"
17402,"[]"
38722,"2356,immigrant"
38722,"6038,marriage"
38722,"10183,independent film"
38722,"10235,family relationships"
38722,"12670,los angeles"
38722,"18035,family"
38722,"208397,death of wife"
8438,"378,prison"
8438,"1563,prisoner"
8438,"2501,death row"
8438,"3859,alcatraz"
8438,"10909,lawyer"
8438,"33519,courtroom"
8438,"207240,murder trial"
8438,"207883,1940s"
8438,"211082,mistreatment"
8438,"215596,public defender"
8438,"223044,prisoner abuse"
11593,"2294,illegal employment"
11593,"4948,retirement"
11593,"8029,drama"
1945,"936,loss of mother"
1945,"1578,loss of sister"
1945,"1608,twin sister"
1945,"1646,autism"
1945,"1889,lake"
1945,"2171,kaspar-hauser-syndrom"
1945,"5650,feral child"
1945,"5774,forest"
1945,"5922,north carolina"
1945,"11268,psychologist"
1945,"18035,family"
39310,"586,new jersey"
39310,"6149,police"
39310,"14707,brutality"
39310,"156316,troubled teen"
39310,"201820,hiphop"
39310,"208384,black youths"
109560,"[]"
56428,"236,suicide"
56428,"703,detective"
56428,"1706,experiment"
56428,"3298,hallucination"
56428,"14760,scientist"
56428,"14964,drug"
56428,"15127,killer"
63105,"679,cyborg"
63105,"4458,post-apocalyptic"
63105,"9663,sequel"
131957,"[]"
241,"625,sadistic"
241,"736,journalist"
